source	target	weight
Severe Combined Immunodeficiency	Respiratory Hypersensitivity	0.22880734765691954
Severe Combined Immunodeficiency	Hypersensitivity, Immediate	0.24913279365849775
Severe Combined Immunodeficiency	Staphylococcal Skin Infections	0.3370316034342292
Severe Combined Immunodeficiency	Bacterial Infections	0.5214482279962923
Severe Combined Immunodeficiency	Infection	0.44361269032942513
Severe Combined Immunodeficiency	Sepsis	0.2550073681947378
Severe Combined Immunodeficiency	Myelodysplastic Syndromes	0.41245287592570873
Severe Combined Immunodeficiency	Carcinoma, Renal Cell	0.19756137230943518
Severe Combined Immunodeficiency	Ectodermal Dysplasia	0.12405350901755242
Severe Combined Immunodeficiency	Splenomegaly	0.3280318145150901
Severe Combined Immunodeficiency	Liver Diseases	0.10145568068159189
Severe Combined Immunodeficiency	Adrenoleukodystrophy	0.10324895327505709
Severe Combined Immunodeficiency	Hypereosinophilic Syndrome	0.37838167598543054
Severe Combined Immunodeficiency	Sarcoma	0.1704042008527579
Severe Combined Immunodeficiency	Leukemia	0.28820521001073107
Severe Combined Immunodeficiency	Intestinal Diseases	0.4497892635596671
Severe Combined Immunodeficiency	Lymphoma, Large B-Cell, Diffuse	0.24313603233582068
Severe Combined Immunodeficiency	HIV Seropositivity	0.422221169724848
Severe Combined Immunodeficiency	Multiple Organ Failure	0.11324029648516967
Severe Combined Immunodeficiency	Hypokalemia	0.2118770762049367
Severe Combined Immunodeficiency	Pyoderma Gangrenosum	0.48923203951806576
Severe Combined Immunodeficiency	Rectal Neoplasms	0.3202991520862228
Severe Combined Immunodeficiency	Pulmonary Fibrosis	0.17556781361708154
Severe Combined Immunodeficiency	Lupus Erythematosus, Systemic	0.17708557538773978
Severe Combined Immunodeficiency	Multiple Myeloma	0.4290601485385235
Severe Combined Immunodeficiency	Granulomatous Disease, Chronic	0.42869045270480505
Severe Combined Immunodeficiency	Genetic Diseases, X-Linked	0.314826334445825
Severe Combined Immunodeficiency	Inflammatory Bowel Diseases	0.3576442911164388
Severe Combined Immunodeficiency	Graves Disease	0.11980796513568187
Severe Combined Immunodeficiency	Pheochromocytoma	0.11987152865769879
Severe Combined Immunodeficiency	Amyloidosis	0.2868151968038236
Severe Combined Immunodeficiency	Multiple Endocrine Neoplasia	0.16344116723903088
Severe Combined Immunodeficiency	Heroin Dependence	0.10068523402956911
Severe Combined Immunodeficiency	Idiopathic Pulmonary Fibrosis	0.1640806199445095
Severe Combined Immunodeficiency	Lipodystrophy	0.1436481984804139
Severe Combined Immunodeficiency	Tuberculosis	0.2545408277301183
Severe Combined Immunodeficiency	Crohn Disease	0.3643136857070592
Severe Combined Immunodeficiency	Thyroiditis, Autoimmune	0.15911615392636705
Severe Combined Immunodeficiency	Carcinoma, Squamous Cell	0.15297396190176754
Severe Combined Immunodeficiency	Communicable Diseases	0.4823990816330322
Severe Combined Immunodeficiency	Hematologic Diseases	0.20675569524515353
Severe Combined Immunodeficiency	Carcinoma, Transitional Cell	0.12355302607318333
Severe Combined Immunodeficiency	Pancreatic Neoplasms	0.1643116505944368
Severe Combined Immunodeficiency	Pancreatic Diseases	0.17826571332786612
Severe Combined Immunodeficiency	Celiac Disease	0.4793979224509033
Severe Combined Immunodeficiency	Retinitis Pigmentosa	0.10245961989987731
Severe Combined Immunodeficiency	Colorectal Neoplasms	0.3024825402905792
Severe Combined Immunodeficiency	Primary Myelofibrosis	0.3195931224865829
Severe Combined Immunodeficiency	Wiskott-Aldrich Syndrome	0.3855035134860224
Severe Combined Immunodeficiency	Addison Disease	0.1452512129999302
Severe Combined Immunodeficiency	Intestinal Pseudo-Obstruction	0.11611400757341554
Severe Combined Immunodeficiency	Neuroblastoma	0.10749376170722853
Severe Combined Immunodeficiency	Anemia, Aplastic	0.3378573016640998
Severe Combined Immunodeficiency	Hepatitis B, Chronic	0.12865969569245572
Severe Combined Immunodeficiency	Xanthomatosis	0.39941382373210277
Severe Combined Immunodeficiency	Lymphopenia	0.6237652232192965
Severe Combined Immunodeficiency	Liver Neoplasms	0.18527831828477148
Severe Combined Immunodeficiency	Osteitis Deformans	0.12471809690313267
Severe Combined Immunodeficiency	Hand Deformities	0.247046955253033
Severe Combined Immunodeficiency	Demyelinating Diseases	0.12011578668551792
Severe Combined Immunodeficiency	Acidosis, Renal Tubular	0.4215518890897188
Severe Combined Immunodeficiency	Graft vs Host Disease	0.4087006953151147
Severe Combined Immunodeficiency	Thrombocytopenia	0.24716677959263952
Severe Combined Immunodeficiency	Muscle Spasticity	0.13550526214117667
Severe Combined Immunodeficiency	Leukemia, T-Cell	0.16322310812558594
Severe Combined Immunodeficiency	Hypergammaglobulinemia	0.5285500242857263
Severe Combined Immunodeficiency	Thrombocytosis	0.21109513069287641
Cough	Liposarcoma	0.26178704374067885
Cough	Lung Diseases, Obstructive	0.15664172129584444
Cough	Common Variable Immunodeficiency	0.14426812451947305
Cough	Ciliary Motility Disorders	0.8165548805517522
Cough	Neuroendocrine Tumors	0.34219871344178354
Cough	Tracheoesophageal Fistula	0.7044618407036511
Cough	Mycobacterium Infections, Atypical	0.1579868565944494
Cough	Rhinitis	0.4926513429374957
Cough	Soft Tissue Neoplasms	0.10040260883665358
Cough	Carcinoma, Small Cell	0.175480371529488
Cough	Rhinitis, Allergic, Perennial	0.10945374134797614
Cough	Neoplasms, Germ Cell and Embryonal	0.12302656911361551
Cough	Bronchiectasis	0.584743509919052
Cough	Neuroectodermal Tumors, Primitive	0.20551122767551422
Cough	Osteochondrodysplasias	0.1042828020191225
Cough	Hypersensitivity	0.31626689706676436
Cough	Pulmonary Emphysema	0.2326429574754443
Cough	Sarcoma, Ewing's	0.11951592893381496
Cough	Stevens-Johnson Syndrome	0.30786858283551227
Cough	Carcinoma, Adenoid Cystic	0.16101802009745145
Cough	Conjunctivitis	0.21733596290093715
Cough	Muscular Dystrophy, Duchenne	0.3201011307173601
Cough	Esophageal Atresia	0.2849049499599436
Cough	Papilloma	0.1759167574169372
Cough	Mesothelioma	0.24637320091135329
Cough	Drug Hypersensitivity	0.11851770174677695
Cough	Precancerous Conditions	0.11685450474547043
Cough	Severe Acute Respiratory Syndrome	0.40320262535394935
Cough	Lymphatic Metastasis	0.123960755020076
Cough	Bronchial Hyperreactivity	0.6595872999183059
Cough	Respiratory Hypersensitivity	0.5642133076027055
Cough	Hereditary Sensory and Autonomic Neuropathies	0.14980324294535488
Cough	Pyloric Stenosis, Hypertrophic	0.10612581657944507
Cough	Neoplasms, Second Primary	0.16272154440838932
Cough	Pleural Diseases	0.3461121852940097
Cough	HIV Seropositivity	0.14657343629610023
Cough	Pulmonary Fibrosis	0.21802202179642488
Cough	Granulomatous Disease, Chronic	0.19303691156391053
Cough	Hernia, Diaphragmatic	0.20948646496810422
Cough	Idiopathic Pulmonary Fibrosis	0.2146732818529482
Cough	Lymphangioleiomyomatosis	0.1920699760522884
Cough	Wiskott-Aldrich Syndrome	0.10859620098579699
Cough	Sarcoma, Synovial	0.3071326185550069
Cough	Angioedema	0.1547099758846052
Anemia, Hemolytic	Gallbladder Neoplasms	0.3729221677349627
Anemia, Hemolytic	Common Variable Immunodeficiency	0.1316994758970857
Anemia, Hemolytic	Neoplasm Metastasis	0.1021920572768403
Anemia, Hemolytic	Budd-Chiari Syndrome	0.34980996097088246
Anemia, Hemolytic	Eosinophilia	0.11017107835794579
Anemia, Hemolytic	Agammaglobulinemia	0.13062134512008763
Anemia, Hemolytic	Anemia, Sickle Cell	0.18826564963676906
Anemia, Hemolytic	Thrombocythemia, Essential	0.1664845000608
Anemia, Hemolytic	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.15342010754789548
Anemia, Hemolytic	Hemorrhage	0.18033680696648458
Anemia, Hemolytic	Epidermal Necrolysis, Toxic	0.1336693866873658
Anemia, Hemolytic	Hepatolenticular Degeneration	0.17102812295092656
Anemia, Hemolytic	Pigmentation Disorders	0.10153488054198526
Anemia, Hemolytic	Hepatic Veno-Occlusive Disease	0.5440520546456927
Anemia, Hemolytic	Leukopenia	0.22146497515019675
Anemia, Hemolytic	Rhabdomyolysis	0.1794412078471579
Anemia, Hemolytic	Leukemia, Lymphocytic, Chronic, B-Cell	0.1835837215131947
Anemia, Hemolytic	Pneumococcal Infections	0.13788450133032754
Anemia, Hemolytic	Cardiomyopathy, Restrictive	0.11529073199469583
Anemia, Hemolytic	Hemorrhagic Disorders	0.26866602704658
Anemia, Hemolytic	Blood Protein Disorders	0.1010389100419855
Anemia, Hemolytic	Afibrinogenemia	0.3526376934321026
Anemia, Hemolytic	Retinal Detachment	0.11597218471286636
Anemia, Hemolytic	Lymphoma, Follicular	0.18731347905024534
Anemia, Hemolytic	Anemia, Hemolytic, Congenital	0.4955916057834458
Anemia, Hemolytic	Leukocytosis	0.10516571680208442
Anemia, Hemolytic	Jaundice, Chronic Idiopathic	0.4510799374828428
Anemia, Hemolytic	Hyperthyroidism	0.1284763501490123
Anemia, Hemolytic	Hemolytic-Uremic Syndrome	0.6526803864359819
Anemia, Hemolytic	Myeloproliferative Disorders	0.18454357656524345
Anemia, Hemolytic	Autoimmune Lymphoproliferative Syndrome	0.18208537700676575
Anemia, Hemolytic	Drug Hypersensitivity	0.15258094545501805
Anemia, Hemolytic	Spherocytosis, Hereditary	0.5363802259780674
Anemia, Hemolytic	alpha-Thalassemia	0.11787720963162351
Anemia, Hemolytic	Abdominal Neoplasms	0.10709877390414502
Anemia, Hemolytic	Liver Diseases, Alcoholic	0.13690186175695968
Anemia, Hemolytic	Thrombasthenia	0.11442252961863965
Anemia, Hemolytic	Arthritis, Juvenile Rheumatoid	0.12821556550813332
Anemia, Hemolytic	Thrombosis	0.4154892538782067
Anemia, Hemolytic	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.2872088014252848
Anemia, Hemolytic	Venous Thrombosis	0.19645294079023423
Anemia, Hemolytic	Bile Duct Neoplasms	0.25543182745375964
Anemia, Hemolytic	Glucosephosphate Dehydrogenase Deficiency	0.6245440177865447
Anemia, Hemolytic	Blood Coagulation Disorders	0.2862645027809783
Anemia, Hemolytic	Myelodysplastic Syndromes	0.20986341371054634
Anemia, Hemolytic	Hemochromatosis	0.24860839699687
Anemia, Hemolytic	Splenomegaly	0.3698902174277997
Anemia, Hemolytic	Cholestasis, Intrahepatic	0.12788725777163032
Anemia, Hemolytic	Sarcoma	0.10747484673044128
Anemia, Hemolytic	Cholangiocarcinoma	0.14830878873346146
Anemia, Hemolytic	HIV Seropositivity	0.2640941396246337
Anemia, Hemolytic	Renal Insufficiency	0.136981257601488
Anemia, Hemolytic	Multiple Organ Failure	0.3324063019492965
Anemia, Hemolytic	Sarcoidosis	0.11923324983654719
Anemia, Hemolytic	Lupus Erythematosus, Systemic	0.4346572845101396
Anemia, Hemolytic	Granulomatous Disease, Chronic	0.11849823079619579
Anemia, Hemolytic	Hemangioma	0.2062984142471249
Anemia, Hemolytic	Carcinoma, Pancreatic Ductal	0.13260217940372926
Anemia, Hemolytic	Thalassemia	0.49034527607268424
Anemia, Hemolytic	Thromboembolism	0.11049271105659446
Anemia, Hemolytic	Thyroiditis, Autoimmune	0.15496557545723127
Anemia, Hemolytic	Leukemia, Megakaryoblastic, Acute	0.11094338794326788
Anemia, Hemolytic	Anemia, Sideroblastic	0.3637303585253535
Anemia, Hemolytic	Primary Myelofibrosis	0.3326204683534998
Anemia, Hemolytic	Wiskott-Aldrich Syndrome	0.16789286770200676
Anemia, Hemolytic	Hepatitis B, Chronic	0.40262986974020787
Anemia, Hemolytic	Cholestasis	0.2940959191079853
Anemia, Hemolytic	beta-Thalassemia	0.5596585653497826
Anemia, Hemolytic	Graft vs Host Disease	0.25061994045665126
Anemia, Hemolytic	Polyendocrinopathies, Autoimmune	0.11102181876519088
Anemia, Hemolytic	Thrombocytopenia	0.495117694672994
Anemia, Hemolytic	Thrombocytosis	0.3247729775701
Calcinosis	Classical Lissencephalies and Subcortical Band Heterotopias	0.21866568889585383
Calcinosis	Vitreoretinopathy, Proliferative	0.1495059485398055
Calcinosis	Coloboma	0.27271159921227744
Calcinosis	Myocardial Stunning	0.44755436722226133
Calcinosis	Retinal Vein Occlusion	0.10280153722730502
Calcinosis	Scleroderma, Localized	0.269316390914447
Calcinosis	Myoclonic Epilepsies, Progressive	0.18396182716914145
Calcinosis	Intestinal Polyps	0.22310669394828214
Calcinosis	Legg-Perthes Disease	0.2225659257462614
Calcinosis	Ciliary Motility Disorders	0.10771348845736947
Calcinosis	Silver-Russell Syndrome	0.19049985256094987
Calcinosis	Nails, Malformed	0.2940802554843039
Calcinosis	Macrocephaly	0.27003138617135464
Calcinosis	Hypertension, Pregnancy-Induced	0.11217487200926107
Calcinosis	Aicardi Syndrome	0.13136818560318864
Calcinosis	Aortic Stenosis, Supravalvular	0.23564287200041284
Calcinosis	Fibromatosis, Aggressive	0.34965818485391115
Calcinosis	Tobacco Use Disorder	0.15824874355668578
Calcinosis	Craniofacial Dysostosis	0.2891349529804095
Calcinosis	Beckwith-Wiedemann Syndrome	0.10175480238099929
Calcinosis	Joint Instability	0.4082791296121033
Calcinosis	Urogenital Abnormalities	0.19840079136250233
Calcinosis	Rubinstein-Taybi Syndrome	0.2746598510706494
Calcinosis	Motor Neuron Disease	0.2101537982592909
Calcinosis	Hemorrhage	0.2891387709365055
Calcinosis	Anodontia	0.24480981059400098
Calcinosis	Diabetic Retinopathy	0.16833170308074463
Calcinosis	Cocaine-Related Disorders	0.38195645325623584
Calcinosis	Orofaciodigital Syndromes	0.2804871133518966
Calcinosis	Moyamoya Disease	0.2897333245890619
Calcinosis	Neoplasm Invasiveness	0.2839334321928958
Calcinosis	Musculoskeletal Abnormalities	0.29085247731511327
Calcinosis	Mental Retardation, X-Linked	0.21156732402919584
Calcinosis	Nevus	0.30713687271851375
Calcinosis	Keloid	0.10575720151656846
Calcinosis	Fallopian Tube Neoplasms	0.1854186260114581
Calcinosis	Spinal Muscular Atrophies of Childhood	0.12278244401753567
Calcinosis	Ossification, Heterotopic	0.4228108831576568
Calcinosis	Gingival Hyperplasia	0.26004390761805146
Calcinosis	Amino Acid Metabolism, Inborn Errors	0.3060863574482378
Calcinosis	Hepatic Veno-Occlusive Disease	0.1915726482200896
Calcinosis	Hereditary Sensory and Motor Neuropathy	0.239407751955945
Calcinosis	Keratoderma, Palmoplantar	0.18272515655467095
Calcinosis	Gastrointestinal Stromal Tumors	0.16206936108974354
Calcinosis	Osteochondritis Dissecans	0.18094205750435124
Calcinosis	Glucose Intolerance	0.17206765424870557
Calcinosis	Hyperlipoproteinemias	0.28060049882845783
Calcinosis	Anaphylaxis	0.3840011635377999
Calcinosis	Failure to Thrive	0.10796293937672315
Calcinosis	Lissencephaly	0.25320339122287233
Calcinosis	Neuroectodermal Tumors, Primitive	0.24993723109739566
Calcinosis	Autistic Disorder	0.151391640183366
Calcinosis	Mandibulofacial Dysostosis	0.1977631987163893
Calcinosis	Cardiomegaly	0.23539405982676603
Calcinosis	Fibromatosis, Gingival	0.2707389358914422
Calcinosis	Agricultural Workers' Diseases	0.16420510572133484
Calcinosis	Dementia, Vascular	0.13993951871977708
Calcinosis	Diabetes Complications	0.26256079722554876
Calcinosis	Hydrops Fetalis	0.167745103209912
Calcinosis	Carcinoma, Medullary	0.10972734473235335
Calcinosis	Colonic Polyps	0.11660057875804708
Calcinosis	Endometrial Hyperplasia	0.14050953209702824
Calcinosis	Limb Deformities, Congenital	0.283810921839486
Calcinosis	Cerebral Amyloid Angiopathy	0.193526418712454
Calcinosis	Wounds, Penetrating	0.36696283528652274
Calcinosis	Carcinoma, Adenoid Cystic	0.17720255045026434
Calcinosis	Cardiomyopathy, Restrictive	0.25113794113074855
Calcinosis	Williams Syndrome	0.14471865308802587
Calcinosis	Anemia, Diamond-Blackfan	0.17174078748691385
Calcinosis	Neoplasms, Radiation-Induced	0.2494179162193792
Calcinosis	Prion Diseases	0.10200862802004684
Calcinosis	Niemann-Pick Diseases	0.2591168365188868
Calcinosis	Acanthosis Nigricans	0.14090600217103724
Calcinosis	DiGeorge Syndrome	0.1990367142455322
Calcinosis	Retinal Detachment	0.11358462958628134
Calcinosis	Hallermann's Syndrome	0.253727076784067
Calcinosis	Ectromelia	0.16383790257413933
Calcinosis	Dislocations	0.36640991372022513
Calcinosis	von Hippel-Lindau Disease	0.2034251451685893
Calcinosis	Optic Atrophy, Hereditary, Leber	0.10317763467008652
Calcinosis	Ductus Arteriosus, Patent	0.18285271003757578
Calcinosis	Mandibular Diseases	0.18334103066810337
Calcinosis	Fibrosis	0.2669844943729791
Calcinosis	Migraine without Aura	0.20517330398267822
Calcinosis	Epilepsy, Benign Neonatal	0.24213098702427355
Calcinosis	Hypertelorism	0.27822919629184545
Calcinosis	Muscular Dystrophies, Limb-Girdle	0.18358176800873924
Calcinosis	Myopathies, Structural, Congenital	0.11302433144642839
Calcinosis	Oculocerebrorenal Syndrome	0.15285878415533793
Calcinosis	Metal Metabolism, Inborn Errors	0.30749365378898014
Calcinosis	Skin Diseases, Genetic	0.17380627507068352
Calcinosis	Achondroplasia	0.3330422787758533
Calcinosis	Hypocalcemia	0.19116597504703822
Calcinosis	Dystonic Disorders	0.12404468334039064
Calcinosis	Adenocarcinoma, Follicular	0.14749907820593597
Calcinosis	Noonan Syndrome	0.3326560508122672
Calcinosis	Hypertrophy	0.1793257020009721
Calcinosis	Precancerous Conditions	0.13454758514211854
Calcinosis	Synostosis	0.3184906195026781
Calcinosis	Plagiocephaly, Nonsynostotic	0.14522714382889382
Calcinosis	Optic Atrophies, Hereditary	0.11583953809038637
Calcinosis	Tooth Eruption, Ectopic	0.17788671506838555
Calcinosis	Dwarfism, Pituitary	0.20563640291990745
Calcinosis	Drug Toxicity	0.13271726962990132
Calcinosis	Refsum Disease	0.11893798956358816
Calcinosis	Chromosome Aberrations	0.28348374661489745
Calcinosis	Hypobetalipoproteinemias	0.2631746563802492
Calcinosis	Syndactyly	0.2922016254490979
Calcinosis	Retinal Degeneration	0.12478867569916702
Calcinosis	Camurati-Engelmann Syndrome	0.1493412075939637
Calcinosis	Eye Diseases, Hereditary	0.19541384009938556
Calcinosis	Coronary Restenosis	0.49508425210883106
Calcinosis	Diabetes Mellitus	0.19778833748562943
Calcinosis	Craniosynostoses	0.2845498315512759
Calcinosis	Ichthyosiform Erythroderma, Congenital	0.10852404825474538
Calcinosis	Machado-Joseph Disease	0.17238994519221726
Calcinosis	Pulmonary Veno-Occlusive Disease	0.16732065383323103
Calcinosis	Telangiectasis	0.27538579598211965
Calcinosis	Hypogonadism	0.14560940042843162
Calcinosis	Polydactyly	0.31481838103871457
Calcinosis	Myopathies, Nemaline	0.14341635007676348
Calcinosis	Angioedemas, Hereditary	0.16919307983713744
Calcinosis	Amphetamine-Related Disorders	0.12395700206632909
Calcinosis	Pterygium	0.22476042554818404
Calcinosis	Hemangioma, Cavernous, Central Nervous System	0.25198127529303344
Calcinosis	Puberty, Precocious	0.2005837939462015
Calcinosis	Hand Deformities, Congenital	0.2825734664961832
